id,recency,history,used_discount,used_bogo,zip_code,is_referral,channel,offer,conversion
41675,2,195.29,1,0,Surburban,1,Phone,Discount,0
41676,2,29.99,0,1,Urban,1,Web,Discount,0
41677,9,71.72,1,0,Urban,0,Phone,No Offer,1
41678,10,62.38,1,0,Surburban,0,Phone,Buy One Get One,0
41679,9,37.4,0,1,Urban,1,Web,Discount,0
41680,4,140.98,1,0,Rural,0,Phone,Buy One Get One,0
41681,6,171.08,1,0,Urban,1,Phone,Discount,0
41682,10,143.37,1,0,Surburban,1,Web,Discount,0
41683,10,93.6,0,1,Surburban,1,Web,No Offer,1
41684,5,206.83,0,1,Surburban,0,Multichannel,Buy One Get One,0
41685,10,171.75,0,1,Rural,0,Web,Buy One Get One,1
41686,3,237.22,0,1,Urban,1,Multichannel,Buy One Get One,0
41687,2,248,0,1,Urban,0,Multichannel,Discount,1
41688,1,319.65,1,1,Surburban,1,Web,Discount,1
41689,2,230.97,1,1,Surburban,1,Web,Discount,1
41690,2,45.41,1,0,Urban,1,Phone,Buy One Get One,0
41691,2,117.36,1,0,Urban,0,Phone,Discount,0
41692,1,117.58,0,1,Rural,0,Phone,Buy One Get One,0
41693,10,447.8,0,1,Urban,0,Phone,Buy One Get One,1
41694,7,209.49,1,1,Rural,1,Phone,Buy One Get One,0
41695,2,261.04,1,0,Rural,1,Multichannel,Discount,0
41696,3,144.86,0,1,Surburban,0,Web,Buy One Get One,1
41697,1,753.35,0,1,Rural,1,Phone,Buy One Get One,0
41698,3,253.74,0,1,Surburban,0,Multichannel,Discount,0
41699,11,208.13,0,1,Rural,1,Web,Discount,0
41700,6,283.06,0,1,Urban,0,Multichannel,Discount,1
41701,4,619.36,1,1,Rural,1,Phone,Buy One Get One,0
41702,2,256.26,1,0,Urban,1,Web,Buy One Get One,0
41703,8,178.07,0,1,Urban,1,Phone,Discount,0
41704,10,361.8,1,1,Rural,0,Web,No Offer,1
41705,9,173.55,0,1,Surburban,0,Web,Buy One Get One,0
41706,1,413.6,1,0,Rural,1,Phone,Discount,0
41707,2,524.17,1,1,Rural,1,Multichannel,Buy One Get One,0
41708,2,578.49,1,0,Surburban,1,Multichannel,No Offer,0
41709,10,40.55,1,0,Urban,0,Phone,Discount,0
41710,3,183.88,1,0,Surburban,1,Phone,Discount,0
41711,10,321.18,0,1,Rural,0,Multichannel,Discount,0
41712,10,29.99,0,1,Rural,1,Phone,Buy One Get One,1
41713,7,486.83,0,1,Rural,1,Phone,No Offer,0
41714,12,706.81,1,1,Surburban,1,Web,Buy One Get One,1
41715,1,66.28,1,0,Urban,0,Phone,Buy One Get One,0
41716,1,621.23,1,1,Surburban,1,Phone,Discount,0
41717,2,370.45,1,1,Surburban,0,Phone,No Offer,0
41718,1,543.04,0,1,Urban,1,Phone,No Offer,1
41719,1,317.14,0,1,Rural,1,Phone,Discount,0
41720,7,53.95,0,1,Urban,0,Phone,Discount,0
41721,5,97.95,0,1,Surburban,1,Web,Buy One Get One,1
41722,10,105.51,0,1,Urban,1,Phone,No Offer,0
41723,1,359.03,0,1,Rural,0,Web,Buy One Get One,0
41724,5,234.64,0,1,Urban,0,Web,No Offer,0
41725,10,117.78,1,0,Surburban,0,Web,No Offer,0
41726,1,301.96,0,1,Urban,0,Multichannel,Buy One Get One,0
41727,6,114.86,1,0,Urban,1,Web,Buy One Get One,0
41728,5,116.45,1,0,Urban,0,Web,Discount,0
41729,4,214.28,1,1,Urban,1,Web,Discount,0
41730,9,136.89,1,0,Urban,1,Phone,Discount,0
41731,10,51.27,1,0,Rural,0,Web,Buy One Get One,0
41732,7,224.26,0,1,Rural,1,Phone,Discount,0
41733,4,513.9,1,1,Surburban,1,Web,No Offer,0
41734,2,83.33,1,0,Rural,1,Phone,Buy One Get One,0
41735,1,29.99,0,1,Urban,1,Phone,Buy One Get One,0
41736,3,82.62,0,1,Urban,1,Web,Buy One Get One,0
41737,1,966.03,1,0,Urban,1,Multichannel,No Offer,0
41738,10,59.68,1,0,Surburban,1,Phone,No Offer,0
41739,1,87.19,1,0,Surburban,1,Phone,No Offer,0
41740,9,92.98,0,1,Urban,0,Web,No Offer,0
41741,2,111.03,1,0,Urban,0,Phone,Discount,0
41742,5,144.36,1,0,Urban,0,Web,Buy One Get One,0
41743,7,68.53,1,0,Urban,0,Web,No Offer,1
41744,5,139.48,0,1,Rural,0,Phone,Discount,0
41745,10,121.07,0,1,Surburban,0,Web,No Offer,0
41746,11,202.41,0,1,Urban,1,Web,No Offer,1
41747,2,45.24,0,1,Surburban,1,Web,No Offer,0
41748,8,769.49,1,0,Surburban,1,Multichannel,Buy One Get One,0
41749,1,536.16,1,0,Urban,1,Web,No Offer,0
41750,5,1028.35,1,0,Rural,1,Web,No Offer,0
41751,10,59.56,1,0,Urban,1,Web,Buy One Get One,0
41752,2,207.82,0,1,Urban,1,Web,No Offer,0
41753,9,292.77,0,1,Urban,1,Web,No Offer,0
41754,10,48.31,0,1,Surburban,1,Web,Buy One Get One,0
41755,5,230.01,1,1,Urban,1,Web,Buy One Get One,0
41756,9,123.7,0,1,Urban,0,Phone,No Offer,0
41757,9,276.87,1,0,Urban,0,Web,Discount,1
41758,10,122.78,0,1,Surburban,1,Phone,Buy One Get One,0
41759,10,29.99,1,0,Surburban,0,Web,Buy One Get One,0
41760,12,209.1,1,0,Surburban,1,Web,No Offer,0
41761,9,29.99,0,1,Urban,0,Web,Buy One Get One,1
41762,5,221.12,0,1,Surburban,0,Web,No Offer,0
41763,10,29.99,0,1,Surburban,1,Phone,Buy One Get One,0
41764,10,204.51,0,1,Surburban,0,Web,Buy One Get One,0
41765,12,174.29,0,1,Rural,0,Web,Buy One Get One,0
41766,2,473.78,1,0,Surburban,0,Web,No Offer,0
41767,10,29.99,1,0,Surburban,1,Phone,Buy One Get One,0
41768,1,226.21,0,1,Rural,0,Web,Discount,1
41769,2,870.33,1,1,Urban,1,Phone,Buy One Get One,1
41770,9,80.2,0,1,Surburban,0,Phone,Discount,0
41771,1,278.2,1,0,Surburban,1,Web,Buy One Get One,0
41772,8,29.99,1,0,Urban,0,Web,No Offer,0
41773,3,1161.56,1,1,Urban,1,Web,Discount,1
41774,9,74.6,1,0,Urban,1,Phone,Discount,0
41775,4,432.44,0,1,Urban,1,Web,No Offer,0
41776,12,44.32,1,0,Surburban,1,Web,Discount,0
41777,6,48.15,0,1,Rural,1,Web,Buy One Get One,0
41778,2,209.61,1,0,Surburban,1,Multichannel,No Offer,0
41779,1,110.95,1,0,Rural,1,Phone,Buy One Get One,0
41780,10,40.19,0,1,Surburban,1,Web,Discount,0
41781,4,166.36,1,0,Surburban,0,Phone,No Offer,0
41782,10,29.99,0,1,Urban,1,Phone,No Offer,0
41783,12,334.54,1,1,Urban,0,Multichannel,Discount,0
41784,1,133.46,1,0,Urban,0,Phone,Buy One Get One,0
41785,9,29.99,1,0,Surburban,0,Phone,Buy One Get One,0
41786,2,267.2,0,1,Surburban,0,Phone,No Offer,1
41787,11,186.51,1,0,Surburban,0,Web,Discount,0
41788,7,454.67,0,1,Urban,0,Web,No Offer,0
41789,5,29.99,1,0,Urban,1,Phone,Discount,0
41790,1,29.99,0,1,Surburban,1,Phone,No Offer,0
41791,5,36.92,1,0,Urban,0,Phone,No Offer,0
41792,2,245.55,1,0,Surburban,0,Phone,No Offer,0
41793,8,395.06,0,1,Surburban,1,Phone,Buy One Get One,0
41794,1,1294.3,1,1,Surburban,1,Multichannel,Discount,0
41795,4,41.71,0,1,Surburban,1,Phone,Discount,0
41796,1,1250.23,1,1,Rural,1,Web,No Offer,0
41797,3,339.66,1,0,Surburban,0,Web,Discount,0
41798,9,113.47,0,1,Surburban,1,Phone,No Offer,0
41799,1,218.3,0,1,Urban,1,Web,Buy One Get One,0
41800,8,87.34,0,1,Rural,0,Phone,No Offer,0
41801,9,62.27,1,0,Surburban,1,Web,Buy One Get One,0
41802,8,178.51,1,0,Urban,0,Web,Discount,0
41803,2,63.13,0,1,Urban,0,Phone,Discount,0
41804,3,1091.72,0,1,Urban,1,Phone,Buy One Get One,0
41805,5,217.89,1,1,Urban,0,Web,Buy One Get One,0
41806,7,239.2,1,0,Urban,0,Phone,Buy One Get One,0
41807,9,29.99,1,0,Urban,0,Phone,Discount,0
41808,9,34.17,1,0,Surburban,1,Web,No Offer,0
41809,2,1021.58,1,0,Urban,1,Phone,No Offer,0
41810,5,132.95,1,0,Surburban,1,Phone,Discount,0
41811,3,192.21,1,0,Surburban,1,Web,Buy One Get One,0
41812,7,321.07,1,0,Surburban,0,Web,Buy One Get One,0
41813,1,345.39,0,1,Urban,0,Multichannel,No Offer,0
41814,1,225.08,1,0,Urban,1,Phone,No Offer,0
41815,1,962.26,0,1,Urban,1,Multichannel,No Offer,0
41816,4,58.79,1,0,Urban,1,Phone,No Offer,0
41817,2,53.3,1,0,Urban,0,Web,No Offer,0
41818,9,81.76,0,1,Surburban,1,Phone,Buy One Get One,0
41819,1,579.48,1,0,Rural,1,Multichannel,No Offer,0
41820,10,350.76,0,1,Urban,0,Web,Discount,0
41821,1,623.29,0,1,Surburban,1,Web,No Offer,0
41822,6,29.99,1,0,Surburban,1,Phone,Buy One Get One,0
41823,7,346.91,0,1,Surburban,0,Phone,Discount,0
41824,8,45.03,0,1,Surburban,0,Web,No Offer,0
41825,8,82.78,1,0,Urban,1,Web,No Offer,0
41826,2,51.34,0,1,Surburban,0,Web,Buy One Get One,1
41827,9,29.99,0,1,Urban,0,Phone,Discount,0
41828,10,72.25,1,0,Surburban,1,Phone,Buy One Get One,0
41829,11,457.09,0,1,Surburban,1,Multichannel,No Offer,0
41830,4,50.54,0,1,Rural,0,Web,Discount,1
41831,2,400.86,0,1,Rural,1,Multichannel,No Offer,0
41832,5,49.9,0,1,Surburban,1,Web,Discount,0
41833,12,176.87,1,0,Urban,0,Phone,Buy One Get One,0
41834,8,29.99,0,1,Rural,1,Phone,Buy One Get One,0
41835,12,57.21,0,1,Surburban,1,Phone,No Offer,0
41836,2,145.57,0,1,Surburban,0,Phone,No Offer,0
41837,5,29.99,1,0,Urban,0,Web,Buy One Get One,1
41838,11,29.99,0,1,Rural,0,Web,Discount,0
41839,10,36.43,0,1,Rural,1,Web,Discount,0
41840,9,593.41,1,0,Rural,1,Phone,No Offer,0
41841,10,360.83,0,1,Rural,0,Phone,Discount,0
41842,2,29.99,1,0,Urban,1,Web,No Offer,0
41843,12,94.75,0,1,Urban,1,Phone,Buy One Get One,1
41844,2,165.35,1,0,Rural,1,Phone,No Offer,1
41845,10,29.99,1,0,Rural,0,Web,No Offer,0
41846,3,97.83,1,0,Surburban,0,Phone,No Offer,0
41847,9,67.68,1,0,Rural,0,Web,No Offer,0
41848,3,77.26,0,1,Urban,0,Phone,Buy One Get One,0
41849,1,357.94,1,0,Surburban,1,Web,Buy One Get One,0
41850,11,1203.53,1,1,Rural,1,Multichannel,Buy One Get One,0
41851,3,348.35,0,1,Urban,0,Web,Buy One Get One,0
41852,1,452.07,0,1,Urban,0,Web,Discount,1
41853,6,319.24,1,0,Urban,0,Phone,Buy One Get One,0
41854,7,210.16,1,0,Rural,0,Web,No Offer,0
41855,9,125.78,0,1,Surburban,1,Web,Discount,0
41856,11,466.48,1,1,Urban,0,Web,No Offer,0
41857,1,367.97,1,0,Urban,1,Multichannel,Buy One Get One,0
41858,10,37.63,0,1,Surburban,0,Web,No Offer,0
41859,9,233.59,0,1,Surburban,0,Web,Discount,1
41860,1,294.09,0,1,Surburban,0,Web,Buy One Get One,0
41861,2,29.99,0,1,Surburban,0,Phone,No Offer,0
41862,7,103.99,0,1,Urban,1,Web,Discount,0
41863,2,156.86,1,0,Surburban,0,Phone,Discount,0
41864,3,29.99,0,1,Rural,0,Web,No Offer,1
41865,3,29.99,1,0,Urban,0,Web,No Offer,0
41866,1,58.1,1,0,Urban,0,Web,Buy One Get One,0
41867,3,189.84,0,1,Surburban,1,Web,Discount,0
41868,1,86.88,1,0,Rural,0,Web,No Offer,0
41869,11,54.11,1,0,Rural,0,Phone,Buy One Get One,0
41870,5,743.36,1,1,Urban,1,Web,Buy One Get One,0
41871,7,70.35,0,1,Surburban,0,Phone,No Offer,1
41872,1,29.99,0,1,Urban,1,Phone,No Offer,0
41873,10,137.49,1,0,Surburban,1,Web,No Offer,0
41874,1,2095.48,1,1,Surburban,1,Multichannel,Discount,1
41875,9,235.09,1,0,Urban,0,Phone,Buy One Get One,0
41876,4,642.93,1,1,Rural,1,Phone,Discount,1
41877,2,53.36,1,0,Surburban,1,Web,No Offer,0
41878,5,94.49,0,1,Urban,1,Web,Buy One Get One,1
41879,2,109.22,1,0,Urban,1,Web,No Offer,0
41880,4,336.22,0,1,Urban,0,Phone,Buy One Get One,1
41881,9,477.92,0,1,Surburban,1,Multichannel,Discount,0
41882,1,96.76,1,0,Surburban,1,Phone,Discount,0
41883,10,38.95,0,1,Rural,1,Phone,Discount,0
41884,1,790.97,0,1,Surburban,1,Phone,Buy One Get One,1
41885,7,78.23,1,0,Urban,0,Phone,No Offer,0
41886,7,95.12,1,0,Surburban,0,Phone,Discount,0
41887,10,41.19,0,1,Surburban,0,Web,Discount,0
41888,3,545.09,1,1,Rural,1,Web,Buy One Get One,1
41889,1,132.29,0,1,Urban,0,Phone,Discount,0
41890,11,29.99,1,0,Surburban,0,Web,Discount,1
41891,2,41.26,1,0,Surburban,1,Web,Discount,0
41892,11,136.71,1,0,Surburban,1,Phone,Discount,0
41893,9,249.95,1,0,Rural,1,Phone,No Offer,0
41894,1,258.18,1,0,Urban,0,Phone,No Offer,0
41895,8,864.44,0,1,Urban,1,Multichannel,Discount,0
41896,9,109.67,0,1,Urban,0,Phone,Discount,1
41897,5,195.26,0,1,Urban,1,Web,Discount,0
41898,9,502.44,1,1,Urban,1,Multichannel,Discount,1
41899,6,414.08,1,1,Surburban,0,Web,Discount,0
41900,12,59.53,1,0,Rural,0,Phone,Discount,0
41901,4,237.96,0,1,Surburban,1,Phone,Discount,0
41902,8,250.88,0,1,Surburban,0,Phone,Buy One Get One,0
41903,3,282.32,1,0,Urban,1,Web,No Offer,0
41904,8,727.98,1,0,Surburban,1,Phone,No Offer,0
41905,3,321.71,0,1,Rural,1,Web,Buy One Get One,1
41906,10,139.72,0,1,Rural,1,Phone,Discount,0
41907,12,44.97,0,1,Urban,1,Web,Discount,0
41908,3,602.29,1,0,Surburban,1,Multichannel,No Offer,0
41909,6,116.99,0,1,Surburban,1,Web,Discount,0
41910,5,43.61,1,0,Surburban,0,Phone,Buy One Get One,0
41911,2,307.77,1,0,Urban,1,Multichannel,Buy One Get One,0
41912,2,96.4,0,1,Urban,0,Web,Buy One Get One,0
41913,4,169.84,1,0,Urban,0,Web,Discount,0
41914,9,29.99,0,1,Urban,0,Phone,No Offer,0
41915,10,455.85,1,1,Urban,1,Multichannel,No Offer,0
41916,10,88.14,0,1,Urban,0,Web,No Offer,0
41917,5,437.68,1,0,Surburban,0,Web,No Offer,0
41918,10,75.35,1,0,Rural,0,Phone,Buy One Get One,1
41919,3,29.99,1,0,Surburban,1,Phone,No Offer,0
41920,4,604.05,1,0,Urban,1,Phone,Buy One Get One,0
41921,1,229.73,1,1,Surburban,1,Multichannel,Discount,0
41922,10,103.65,0,1,Rural,1,Phone,Buy One Get One,0
41923,8,454.94,0,1,Surburban,0,Web,Buy One Get One,0
41924,6,354.37,0,1,Urban,0,Web,Buy One Get One,0
41925,11,428.45,1,1,Urban,0,Phone,No Offer,1
41926,2,177.23,1,0,Urban,0,Phone,Discount,0
41927,1,643.54,1,1,Surburban,1,Phone,Discount,0
41928,1,598.01,0,1,Rural,1,Multichannel,No Offer,0
41929,4,365.41,1,0,Urban,0,Web,No Offer,0
41930,8,185.58,1,0,Surburban,1,Web,No Offer,0
41931,10,66.89,0,1,Surburban,1,Phone,Buy One Get One,0
41932,9,476.59,1,0,Rural,0,Multichannel,Buy One Get One,0
41933,10,30.17,1,0,Rural,0,Web,Discount,1
41934,2,1146.55,1,0,Surburban,1,Multichannel,Discount,1
41935,2,62.17,1,0,Urban,0,Phone,Buy One Get One,0
41936,2,104.25,1,0,Surburban,0,Web,No Offer,0
41937,2,29.99,0,1,Rural,0,Phone,Buy One Get One,0
41938,1,29.99,0,1,Surburban,1,Phone,No Offer,0
41939,1,56.18,0,1,Surburban,0,Web,Buy One Get One,0
41940,9,78.83,0,1,Urban,0,Phone,Buy One Get One,0
41941,3,76.01,1,0,Surburban,1,Phone,Buy One Get One,0
41942,4,39.49,0,1,Surburban,0,Phone,No Offer,0
41943,4,31.99,0,1,Surburban,0,Phone,No Offer,0
41944,5,329.64,0,1,Rural,0,Multichannel,Discount,0
41945,11,345.01,1,1,Urban,0,Phone,Discount,0
41946,10,37.85,1,0,Urban,0,Phone,Discount,0
41947,1,131.78,0,1,Surburban,0,Web,Buy One Get One,1
41948,7,59,0,1,Rural,1,Web,No Offer,0
41949,2,460.32,1,0,Urban,0,Web,Buy One Get One,1
41950,4,29.99,0,1,Urban,0,Phone,Buy One Get One,0
41951,11,716.51,1,0,Surburban,1,Web,Buy One Get One,0
41952,8,31.41,1,0,Rural,1,Phone,No Offer,0
41953,1,779.22,1,1,Urban,1,Phone,Discount,0
41954,7,29.99,0,1,Urban,1,Phone,Discount,0
41955,10,249.39,0,1,Surburban,0,Phone,Discount,0
41956,1,1081.47,1,1,Surburban,1,Phone,Discount,0
41957,2,243.98,0,1,Urban,1,Web,Buy One Get One,0
41958,4,30.91,1,0,Urban,1,Web,Buy One Get One,0
41959,7,99.54,1,0,Urban,0,Phone,Buy One Get One,0
41960,4,371.45,1,0,Rural,0,Multichannel,No Offer,0
41961,7,80.39,0,1,Surburban,0,Web,Buy One Get One,0
41962,10,41.56,0,1,Urban,0,Web,No Offer,0
41963,2,50.63,1,0,Urban,0,Phone,Discount,0
41964,7,70.71,0,1,Surburban,1,Phone,No Offer,0
41965,9,163.16,0,1,Surburban,0,Phone,No Offer,0
41966,8,44.86,0,1,Surburban,1,Web,No Offer,0
41967,10,393.34,1,1,Surburban,0,Web,No Offer,0
41968,2,257.31,0,1,Surburban,1,Phone,Buy One Get One,0
41969,12,31.72,0,1,Urban,0,Phone,No Offer,1
41970,5,33.99,1,0,Surburban,1,Web,Discount,0
41971,9,29.99,1,0,Surburban,0,Phone,No Offer,0
41972,1,1724.6,1,1,Urban,1,Phone,Buy One Get One,0
41973,3,1031.77,1,0,Rural,1,Phone,No Offer,0
41974,1,208.33,0,1,Surburban,0,Phone,Discount,0
41975,2,405.48,0,1,Surburban,0,Web,Discount,0
41976,4,180.93,0,1,Rural,1,Web,No Offer,0
41977,1,1154.54,1,0,Surburban,1,Web,Discount,0
41978,10,359.18,1,1,Urban,0,Phone,Discount,0
41979,9,68.2,0,1,Urban,1,Web,No Offer,0
41980,9,214.54,0,1,Urban,1,Phone,No Offer,0
41981,5,73.68,0,1,Rural,0,Phone,Discount,0
41982,4,94.5,0,1,Urban,0,Web,No Offer,0
41983,9,405.29,1,0,Urban,0,Phone,No Offer,0
41984,3,340.99,1,0,Urban,0,Web,No Offer,0
41985,7,607.24,1,0,Surburban,1,Multichannel,Discount,0
41986,1,500.05,1,0,Urban,1,Multichannel,Discount,0
41987,9,375.58,1,0,Urban,0,Phone,Discount,0
41988,2,189.13,1,0,Rural,1,Phone,Discount,0
41989,1,122.79,1,0,Urban,0,Web,Buy One Get One,0
41990,1,71.77,1,0,Urban,0,Web,No Offer,0
41991,3,29.99,1,0,Urban,0,Web,No Offer,0
41992,1,897.83,1,0,Rural,1,Web,Discount,0
41993,5,902.45,1,1,Surburban,1,Multichannel,No Offer,0
41994,12,338.04,0,1,Urban,0,Multichannel,No Offer,0
41995,10,73.27,0,1,Surburban,1,Web,No Offer,0
41996,5,40.15,0,1,Surburban,0,Phone,Buy One Get One,0
41997,1,83.05,0,1,Urban,1,Phone,Discount,0
41998,2,91.29,1,0,Rural,0,Phone,Discount,0
41999,1,256.84,0,1,Urban,1,Web,Discount,1
42000,11,122.5,1,0,Urban,0,Web,Discount,0
42001,1,78.99,0,1,Surburban,1,Phone,No Offer,0
42002,10,183.54,0,1,Rural,0,Web,No Offer,0
42003,6,437.37,0,1,Urban,0,Multichannel,Buy One Get One,0
42004,9,122.33,0,1,Urban,0,Phone,Discount,0
42005,4,29.99,1,0,Surburban,1,Web,Buy One Get One,0
42006,4,377.59,1,0,Surburban,0,Multichannel,Discount,1
42007,9,482.3,1,0,Rural,0,Phone,Buy One Get One,0
42008,6,46.75,0,1,Surburban,0,Web,Discount,0
42009,9,352.65,0,1,Surburban,0,Web,Buy One Get One,0
42010,3,29.99,1,0,Urban,1,Web,No Offer,0
42011,4,78.51,0,1,Urban,0,Web,Discount,1
42012,2,29.99,1,0,Surburban,0,Phone,No Offer,0
42013,1,58.89,0,1,Rural,0,Phone,Buy One Get One,0
42014,2,29.99,0,1,Surburban,1,Phone,No Offer,0
42015,10,55.95,0,1,Surburban,1,Phone,Buy One Get One,0
42016,4,362.02,0,1,Surburban,0,Phone,Discount,0
42017,5,29.99,1,0,Surburban,1,Web,Discount,1
42018,1,350.6,1,1,Surburban,0,Phone,Discount,0
42019,7,42.02,0,1,Urban,1,Web,No Offer,0
42020,12,122.67,0,1,Surburban,0,Phone,No Offer,0
42021,1,290.71,0,1,Rural,1,Phone,No Offer,0
42022,9,29.99,0,1,Surburban,1,Phone,Buy One Get One,0
42023,2,607.65,1,1,Urban,1,Phone,Buy One Get One,0
42024,7,29.99,0,1,Urban,0,Phone,No Offer,0
42025,2,463.35,1,0,Urban,0,Multichannel,No Offer,0
42026,3,29.99,0,1,Urban,0,Phone,No Offer,0
42027,6,29.99,0,1,Rural,0,Phone,Discount,0
42028,1,706.43,1,1,Urban,1,Multichannel,Discount,0
42029,8,88.17,0,1,Urban,1,Web,Discount,0
42030,5,520.61,1,1,Surburban,1,Web,Discount,0
42031,7,250.04,0,1,Surburban,1,Phone,No Offer,0
42032,2,310.3,1,0,Surburban,0,Multichannel,Discount,0
42033,3,449.62,0,1,Surburban,0,Phone,Discount,1
42034,10,64.06,1,0,Surburban,0,Web,Buy One Get One,0
42035,4,29.99,0,1,Surburban,1,Phone,Buy One Get One,0
42036,1,115.53,0,1,Urban,1,Phone,Buy One Get One,1
42037,6,29.99,1,0,Rural,1,Phone,No Offer,0
42038,8,448.77,0,1,Surburban,0,Phone,No Offer,0
42039,10,157.18,0,1,Rural,0,Web,Buy One Get One,0
42040,10,83.71,1,0,Surburban,1,Web,No Offer,0
42041,2,51.2,0,1,Urban,0,Phone,Discount,0
42042,3,31.49,1,0,Surburban,0,Web,Discount,1
42043,9,50.45,1,0,Surburban,1,Web,Discount,1
42044,10,251.42,1,0,Surburban,1,Phone,Buy One Get One,0
42045,5,159.43,1,0,Rural,0,Phone,Buy One Get One,0
42046,7,398.89,0,1,Surburban,0,Multichannel,Discount,0
42047,2,29.99,0,1,Urban,1,Web,Buy One Get One,0
42048,4,196.94,0,1,Urban,0,Web,No Offer,0
42049,6,208.31,0,1,Surburban,1,Web,Discount,0
42050,2,224.1,1,0,Surburban,0,Web,Buy One Get One,0
42051,7,144.34,0,1,Surburban,1,Web,No Offer,0
42052,6,51.83,0,1,Surburban,0,Phone,Buy One Get One,0
42053,2,415.29,1,1,Urban,0,Phone,No Offer,0
42054,9,67.03,1,0,Urban,0,Phone,Buy One Get One,0
42055,3,523.81,1,0,Surburban,1,Multichannel,Discount,0
42056,3,95.15,1,0,Urban,0,Phone,Discount,0
42057,2,403.21,1,0,Surburban,0,Multichannel,Discount,1
42058,6,236.88,0,1,Surburban,1,Phone,No Offer,0
42059,6,84.32,1,0,Urban,1,Web,Discount,0
42060,3,496.92,1,0,Surburban,0,Multichannel,No Offer,0
42061,1,256.98,0,1,Surburban,1,Web,Discount,0
42062,11,206.01,0,1,Urban,1,Web,Buy One Get One,0
42063,7,383.79,0,1,Urban,0,Web,No Offer,0
42064,4,668.46,1,1,Urban,1,Phone,Discount,1
42065,10,29.99,0,1,Urban,0,Web,Buy One Get One,0
42066,7,29.99,1,0,Surburban,0,Web,Buy One Get One,0
42067,11,59.26,0,1,Urban,1,Phone,Discount,0
42068,1,822.97,0,1,Surburban,1,Web,No Offer,0
42069,5,116.66,0,1,Urban,1,Web,No Offer,0
42070,4,97.77,1,0,Urban,1,Phone,No Offer,0
42071,4,193.45,1,0,Urban,0,Phone,Discount,0
42072,11,53.41,0,1,Surburban,1,Phone,Discount,0
42073,2,29.99,0,1,Urban,0,Phone,No Offer,0
42074,8,209.26,0,1,Surburban,1,Phone,Buy One Get One,0
42075,4,29.99,1,0,Urban,1,Web,Discount,0
42076,10,97.62,0,1,Surburban,1,Web,No Offer,0
42077,8,53.23,0,1,Urban,1,Web,Discount,0
42078,4,169.09,1,0,Surburban,0,Web,Discount,1
42079,6,183.9,0,1,Urban,0,Phone,Buy One Get One,0
42080,6,138.54,1,0,Rural,0,Phone,No Offer,0
42081,10,29.99,0,1,Surburban,1,Web,Discount,0
42082,8,29.99,1,0,Urban,0,Web,Discount,0
42083,9,32.95,1,0,Rural,0,Web,No Offer,0
42084,8,525.87,0,1,Urban,1,Web,No Offer,0
42085,10,146.46,0,1,Urban,0,Web,Discount,0
42086,11,29.99,0,1,Surburban,0,Phone,Discount,0
42087,10,185.63,0,1,Urban,1,Web,No Offer,0
42088,3,334.62,0,1,Urban,0,Web,Discount,0
42089,8,40.3,1,0,Surburban,1,Web,Discount,0
42090,11,185.36,0,1,Surburban,1,Web,No Offer,0
42091,11,187.38,0,1,Urban,0,Web,Buy One Get One,0
42092,5,312.47,1,0,Surburban,0,Web,No Offer,0
42093,10,373.83,1,0,Surburban,0,Web,Buy One Get One,0
42094,11,29.99,1,0,Rural,0,Phone,No Offer,0
42095,6,98.33,1,0,Urban,1,Phone,No Offer,0
42096,9,58.16,1,0,Rural,1,Phone,Discount,0
42097,1,649.06,0,1,Surburban,1,Phone,Buy One Get One,0
42098,6,61.32,0,1,Urban,0,Phone,Buy One Get One,0
42099,11,267.1,1,0,Urban,0,Phone,Buy One Get One,0
42100,9,444.82,1,0,Urban,0,Multichannel,Discount,0
42101,5,98.4,0,1,Urban,0,Web,Discount,0
42102,1,289.76,0,1,Surburban,1,Phone,No Offer,0
42103,8,29.99,1,0,Urban,1,Phone,Discount,0
42104,3,1232.96,1,1,Urban,1,Web,Buy One Get One,0
42105,10,130.49,1,0,Urban,0,Phone,Buy One Get One,0
42106,4,180.18,1,0,Urban,1,Phone,Discount,0
42107,1,384.44,1,1,Urban,0,Multichannel,Buy One Get One,0
42108,10,249.7,0,1,Urban,1,Phone,No Offer,0
42109,1,282.37,1,1,Urban,0,Phone,Discount,1
42110,4,712.86,0,1,Urban,1,Web,Buy One Get One,0
42111,1,410.27,1,1,Surburban,0,Phone,Discount,1
42112,8,224.03,1,0,Surburban,0,Phone,Discount,0
42113,11,323.06,0,1,Urban,0,Web,Buy One Get One,0
42114,12,66.1,1,0,Surburban,1,Web,Discount,0
42115,2,588.82,1,1,Surburban,1,Multichannel,No Offer,1
42116,10,81.22,1,0,Surburban,1,Web,Buy One Get One,0
42117,9,723.5,1,0,Surburban,1,Multichannel,No Offer,0
42118,9,69.63,0,1,Surburban,0,Phone,Discount,0
42119,4,241.14,1,1,Urban,1,Phone,No Offer,0
42120,3,432.59,0,1,Urban,0,Multichannel,Buy One Get One,0
42121,1,186.65,1,0,Urban,1,Phone,No Offer,0
42122,1,29.99,0,1,Rural,0,Web,Discount,0
42123,1,97.14,0,1,Surburban,0,Phone,Buy One Get One,1
42124,1,735.75,1,1,Surburban,1,Multichannel,Discount,0
42125,6,113.03,1,0,Urban,1,Web,No Offer,0
42126,7,214.65,0,1,Surburban,0,Phone,No Offer,0
